image_path,sam3d_head_body_yaw,sam3d_head_pitch,sam3d_status,sam3d_person_count
/media/ee303/4TB/paul/DeepFashion_Training_Final/Person_0000/MEN-Denim-id_00000080-01_7_additional.jpg,1.6341923475265503,3.729816436767578,OK,1
/media/ee303/4TB/paul/DeepFashion_Training_Final/Person_0000/MEN-Denim-id_00002559-01_4_full.jpg,21.990840911865234,5.693018436431885,OK,1
/media/ee303/4TB/paul/DeepFashion_Training_Final/Person_0000/MEN-Denim-id_00002559-03_7_additional.jpg,1.5758370161056519,6.36374044418335,OK,1
/media/ee303/4TB/paul/DeepFashion_Training_Final/Person_0000/MEN-Denim-id_00005608-01_7_additional.jpg,5.522169589996338,10.414721548557281,OK,1
/media/ee303/4TB/paul/DeepFashion_Training_Final/Person_0000/MEN-Denim-id_00005887-01_7_additional.jpg,3.625821590423584,11.353203296661377,OK,1
/media/ee303/4TB/paul/DeepFashion_Training_Final/Person_0000/MEN-Denim-id_00005887-03_7_additional.jpg,16.466751098632812,-20.41765022277832,OK,1
/media/ee303/4TB/paul/DeepFashion_Training_Final/Person_0000/MEN-Denim-id_00006439-01_4_full.jpg,15.89077091217041,7.296590805053711,OK,1
/media/ee303/4TB/paul/DeepFashion_Training_Final/Person_0000/MEN-Denim-id_00007216-01_7_additional.jpg,-1.503010630607605,3.7470550537109375,OK,1
/media/ee303/4TB/paul/DeepFashion_Training_Final/Person_0000/MEN-Jackets_Vests-id_00000168-01_1_front.jpg,-1.3387185335159302,3.3563766479492188,OK,1
/media/ee303/4TB/paul/DeepFashion_Training_Final/Person_0000/MEN-Jackets_Vests-id_00000168-02_1_front.jpg,2.5458550453186035,0.9979839324951172,OK,1
/media/ee303/4TB/paul/DeepFashion_Training_Final/Person_0000/MEN-Jackets_Vests-id_00000168-02_4_full.jpg,1.1464087963104248,8.602203369140625,OK,1
/media/ee303/4TB/paul/DeepFashion_Training_Final/Person_0000/MEN-Jackets_Vests-id_00000168-03_1_front.jpg,0.3610997200012207,-2.5447864532470703,OK,1
/media/ee303/4TB/paul/DeepFashion_Training_Final/Person_0000/MEN-Jackets_Vests-id_00000168-03_2_side.jpg,32.69926834106445,-6.474943161010742,OK,1
/media/ee303/4TB/paul/DeepFashion_Training_Final/Person_0000/MEN-Jackets_Vests-id_00000168-03_4_full.jpg,1.1808817386627197,5.406900882720947,OK,1
/media/ee303/4TB/paul/DeepFashion_Training_Final/Person_0000/MEN-Pants-id_00000143-02_4_full.jpg,5.7065935134887695,8.380720019340515,OK,1
